source_group,relative_path,file_name,extension,size_mb,readable_type_guess,date_detected_in_name,suggested_phase,notes
UNKNOWN,descargar_datos.py,descargar_datos.py,py,0.001,other,,IGNORE_FOR_NOW,phase1_reason=Archivo no identificado como insumo de datos principal. | can_convert_to_municipio_fecha=NO
CHIRPS,CHIRPS p05 tiff/descargar.py,descargar.py,py,0.007,other,,IGNORE_FOR_NOW,phase1_reason=Archivo no identificado como insumo de datos principal. | can_convert_to_municipio_fecha=NO
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.01.tif.gz,chirps-v2.0.2024.03.01.tif.gz,tif.gz,3.6742,raster,2024-03-01,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.02.tif.gz,chirps-v2.0.2024.03.02.tif.gz,tif.gz,4.1497,raster,2024-03-02,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.03.tif.gz,chirps-v2.0.2024.03.03.tif.gz,tif.gz,3.9367,raster,2024-03-03,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.04.tif.gz,chirps-v2.0.2024.03.04.tif.gz,tif.gz,3.6072,raster,2024-03-04,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.05.tif.gz,chirps-v2.0.2024.03.05.tif.gz,tif.gz,3.4363,raster,2024-03-05,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.06.tif.gz,chirps-v2.0.2024.03.06.tif.gz,tif.gz,3.1867,raster,2024-03-06,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.07.tif.gz,chirps-v2.0.2024.03.07.tif.gz,tif.gz,3.4826,raster,2024-03-07,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.08.tif.gz,chirps-v2.0.2024.03.08.tif.gz,tif.gz,3.6586,raster,2024-03-08,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.09.tif.gz,chirps-v2.0.2024.03.09.tif.gz,tif.gz,3.6672,raster,2024-03-09,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.10.tif.gz,chirps-v2.0.2024.03.10.tif.gz,tif.gz,3.3474,raster,2024-03-10,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.11.tif.gz,chirps-v2.0.2024.03.11.tif.gz,tif.gz,3.123,raster,2024-03-11,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.12.tif.gz,chirps-v2.0.2024.03.12.tif.gz,tif.gz,3.0303,raster,2024-03-12,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.13.tif.gz,chirps-v2.0.2024.03.13.tif.gz,tif.gz,2.7843,raster,2024-03-13,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.14.tif.gz,chirps-v2.0.2024.03.14.tif.gz,tif.gz,3.197,raster,2024-03-14,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.15.tif.gz,chirps-v2.0.2024.03.15.tif.gz,tif.gz,3.2989,raster,2024-03-15,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.16.tif.gz,chirps-v2.0.2024.03.16.tif.gz,tif.gz,2.8451,raster,2024-03-16,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.17.tif.gz,chirps-v2.0.2024.03.17.tif.gz,tif.gz,2.566,raster,2024-03-17,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.18.tif.gz,chirps-v2.0.2024.03.18.tif.gz,tif.gz,2.675,raster,2024-03-18,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.19.tif.gz,chirps-v2.0.2024.03.19.tif.gz,tif.gz,3.26,raster,2024-03-19,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.20.tif.gz,chirps-v2.0.2024.03.20.tif.gz,tif.gz,3.1746,raster,2024-03-20,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.21.tif.gz,chirps-v2.0.2024.03.21.tif.gz,tif.gz,3.2934,raster,2024-03-21,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.22.tif.gz,chirps-v2.0.2024.03.22.tif.gz,tif.gz,3.5156,raster,2024-03-22,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.23.tif.gz,chirps-v2.0.2024.03.23.tif.gz,tif.gz,3.4244,raster,2024-03-23,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.24.tif.gz,chirps-v2.0.2024.03.24.tif.gz,tif.gz,3.7296,raster,2024-03-24,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.25.tif.gz,chirps-v2.0.2024.03.25.tif.gz,tif.gz,3.763,raster,2024-03-25,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.26.tif.gz,chirps-v2.0.2024.03.26.tif.gz,tif.gz,3.8554,raster,2024-03-26,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.27.tif.gz,chirps-v2.0.2024.03.27.tif.gz,tif.gz,3.6818,raster,2024-03-27,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.28.tif.gz,chirps-v2.0.2024.03.28.tif.gz,tif.gz,3.5714,raster,2024-03-28,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.29.tif.gz,chirps-v2.0.2024.03.29.tif.gz,tif.gz,3.667,raster,2024-03-29,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.30.tif.gz,chirps-v2.0.2024.03.30.tif.gz,tif.gz,3.5976,raster,2024-03-30,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/03/chirps-v2.0.2024.03.31.tif.gz,chirps-v2.0.2024.03.31.tif.gz,tif.gz,3.894,raster,2024-03-31,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.01.tif.gz,chirps-v2.0.2024.04.01.tif.gz,tif.gz,3.8527,raster,2024-04-01,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.02.tif.gz,chirps-v2.0.2024.04.02.tif.gz,tif.gz,3.6309,raster,2024-04-02,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.03.tif.gz,chirps-v2.0.2024.04.03.tif.gz,tif.gz,3.4887,raster,2024-04-03,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.04.tif.gz,chirps-v2.0.2024.04.04.tif.gz,tif.gz,3.4111,raster,2024-04-04,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.05.tif.gz,chirps-v2.0.2024.04.05.tif.gz,tif.gz,3.5135,raster,2024-04-05,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.06.tif.gz,chirps-v2.0.2024.04.06.tif.gz,tif.gz,3.5796,raster,2024-04-06,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.07.tif.gz,chirps-v2.0.2024.04.07.tif.gz,tif.gz,3.3407,raster,2024-04-07,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.08.tif.gz,chirps-v2.0.2024.04.08.tif.gz,tif.gz,2.8627,raster,2024-04-08,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.09.tif.gz,chirps-v2.0.2024.04.09.tif.gz,tif.gz,3.1433,raster,2024-04-09,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.10.tif.gz,chirps-v2.0.2024.04.10.tif.gz,tif.gz,3.2322,raster,2024-04-10,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.11.tif.gz,chirps-v2.0.2024.04.11.tif.gz,tif.gz,11.0309,raster,2024-04-11,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.12.tif.gz,chirps-v2.0.2024.04.12.tif.gz,tif.gz,10.8989,raster,2024-04-12,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.13.tif.gz,chirps-v2.0.2024.04.13.tif.gz,tif.gz,10.5803,raster,2024-04-13,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.14.tif.gz,chirps-v2.0.2024.04.14.tif.gz,tif.gz,10.0463,raster,2024-04-14,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.15.tif.gz,chirps-v2.0.2024.04.15.tif.gz,tif.gz,10.7018,raster,2024-04-15,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.16.tif.gz,chirps-v2.0.2024.04.16.tif.gz,tif.gz,3.67,raster,2024-04-16,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.17.tif.gz,chirps-v2.0.2024.04.17.tif.gz,tif.gz,3.1718,raster,2024-04-17,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.18.tif.gz,chirps-v2.0.2024.04.18.tif.gz,tif.gz,3.3181,raster,2024-04-18,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.19.tif.gz,chirps-v2.0.2024.04.19.tif.gz,tif.gz,2.8567,raster,2024-04-19,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.20.tif.gz,chirps-v2.0.2024.04.20.tif.gz,tif.gz,2.8381,raster,2024-04-20,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.21.tif.gz,chirps-v2.0.2024.04.21.tif.gz,tif.gz,2.9492,raster,2024-04-21,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.22.tif.gz,chirps-v2.0.2024.04.22.tif.gz,tif.gz,3.8499,raster,2024-04-22,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.23.tif.gz,chirps-v2.0.2024.04.23.tif.gz,tif.gz,2.8454,raster,2024-04-23,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.24.tif.gz,chirps-v2.0.2024.04.24.tif.gz,tif.gz,3.0107,raster,2024-04-24,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.25.tif.gz,chirps-v2.0.2024.04.25.tif.gz,tif.gz,2.8911,raster,2024-04-25,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.26.tif.gz,chirps-v2.0.2024.04.26.tif.gz,tif.gz,3.2618,raster,2024-04-26,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.27.tif.gz,chirps-v2.0.2024.04.27.tif.gz,tif.gz,3.2283,raster,2024-04-27,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.28.tif.gz,chirps-v2.0.2024.04.28.tif.gz,tif.gz,3.2791,raster,2024-04-28,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.29.tif.gz,chirps-v2.0.2024.04.29.tif.gz,tif.gz,3.1165,raster,2024-04-29,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/04/chirps-v2.0.2024.04.30.tif.gz,chirps-v2.0.2024.04.30.tif.gz,tif.gz,2.8447,raster,2024-04-30,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.01.tif.gz,chirps-v2.0.2024.05.01.tif.gz,tif.gz,2.6452,raster,2024-05-01,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.02.tif.gz,chirps-v2.0.2024.05.02.tif.gz,tif.gz,2.8538,raster,2024-05-02,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.03.tif.gz,chirps-v2.0.2024.05.03.tif.gz,tif.gz,2.9826,raster,2024-05-03,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.04.tif.gz,chirps-v2.0.2024.05.04.tif.gz,tif.gz,3.2441,raster,2024-05-04,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
CHIRPS,CHIRPS p05 tiff/chirps_p05/2024/05/chirps-v2.0.2024.05.05.tif.gz,chirps-v2.0.2024.05.05.tif.gz,tif.gz,3.0558,raster,2024-05-05,TOO_HEAVY_FOR_PHASE1_NOTEBOOK,phase1_reason=Raster pesado; mejor preprocesar fuera del notebook y convertir a municipio-fecha. | can_convert_to_municipio_fecha=YES | inspection_skipped=limit_reached(3) for source/type
